Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2019-01-02,Cabin Fever,2002,https://letterboxd.com/patrickmjones/film/cabin-fever/,,,,2018-04-28
2019-12-01,Cabin Fever,2016,https://letterboxd.com/patrickmjones/film/cabin-fever-2016/,,,netflix,2018-04-28
2019-01-02,Hard Boiled,1992,https://letterboxd.com/patrickmjones/film/hard-boiled/,,,,2018-04-30
2019-12-01,Cargo,2017,https://letterboxd.com/patrickmjones/film/cargo-2017/,,,netflix,2018-05-30
2019-12-01,Kaleidoscope,2016,https://letterboxd.com/patrickmjones/film/kaleidoscope-2016/,,,netflix,2018-06-01
2019-01-02,Suspiria,1977,https://letterboxd.com/patrickmjones/film/suspiria/,,,,2018-06-09
2019-08-24,Hereditary,2018,https://letterboxd.com/patrickmjones/film/hereditary/,,,theatrical,2018-06-14
2019-12-01,Bad Match,2017,https://letterboxd.com/patrickmjones/film/bad-match/,,,netflix,2018-06-25
2019-12-01,The Midnight After,2014,https://letterboxd.com/patrickmjones/film/the-midnight-after/,,,netflix,2018-06-26
2019-12-01,The Staircase,2005,https://letterboxd.com/patrickmjones/film/the-staircase/,,,netflix,2018-07-08
2019-12-01,The Invitation,2015,https://letterboxd.com/patrickmjones/film/the-invitation-2015/,,,netflix,2018-07-09
2019-12-01,Tau,2018,https://letterboxd.com/patrickmjones/film/tau-2018/,,,netflix,2018-07-09
2019-12-01,OtherLife,2017,https://letterboxd.com/patrickmjones/film/otherlife/,,,netflix,2018-07-10
2019-12-01,The Boy,2016,https://letterboxd.com/patrickmjones/film/the-boy-2016/,,,netflix,2018-07-10
2019-12-01,The Bad Batch,2016,https://letterboxd.com/patrickmjones/film/the-bad-batch/,,,netflix,2018-07-11
2019-12-01,The Skin of the Wolf,2017,https://letterboxd.com/patrickmjones/film/the-skin-of-the-wolf/,,,netflix,2018-07-13
2019-12-01,Jeruzalem,2015,https://letterboxd.com/patrickmjones/film/jeruzalem/,,,netflix,2018-07-14
2019-12-01,Evolution,2015,https://letterboxd.com/patrickmjones/film/evolution-2015/,,,netflix,2018-07-18
2019-01-02,Incredibles 2,2018,https://letterboxd.com/patrickmjones/film/incredibles-2/,,,,2018-07-21
2019-12-01,Thumper,2017,https://letterboxd.com/patrickmjones/film/thumper/,,,netflix,2018-07-21
2019-12-01,The Automatic Hate,2015,https://letterboxd.com/patrickmjones/film/the-automatic-hate/,,,netflix,2018-07-21
2019-01-02,Only Yesterday,1991,https://letterboxd.com/patrickmjones/film/only-yesterday/,,,,2018-07-24
2019-12-01,The Gift,2015,https://letterboxd.com/patrickmjones/film/the-gift-2015-1/,,,netflix,2018-07-24
2019-12-01,Pandorum,2009,https://letterboxd.com/patrickmjones/film/pandorum/,,Yes,netflix,2018-07-24
2019-12-01,Mr. Nobody,2009,https://letterboxd.com/patrickmjones/film/mr-nobody/,,,netflix,2018-07-26
2019-12-01,Tusk,2014,https://letterboxd.com/patrickmjones/film/tusk-2014/,,,netflix,2018-07-27
2019-01-02,The Equalizer 2,2018,https://letterboxd.com/patrickmjones/film/the-equalizer-2/,,,,2018-07-30
2019-12-01,Jurassic Park III,2001,https://letterboxd.com/patrickmjones/film/jurassic-park-iii/,,,netflix,2018-08-02
2019-12-01,The Lost World: Jurassic Park,1997,https://letterboxd.com/patrickmjones/film/the-lost-world-jurassic-park/,,,netflix,2018-08-02
2019-12-01,Jurassic Park,1993,https://letterboxd.com/patrickmjones/film/jurassic-park/,,,netflix,2018-08-02
2019-12-01,Son of a Gun,2014,https://letterboxd.com/patrickmjones/film/son-of-a-gun/,,,"netflix, a24",2018-08-03
2019-12-01,Emelie,2015,https://letterboxd.com/patrickmjones/film/emelie/,,,netflix,2018-08-05
2019-12-01,Bright,2017,https://letterboxd.com/patrickmjones/film/bright/,,,netflix,2018-08-06
2019-12-01,Lakeview Terrace,2008,https://letterboxd.com/patrickmjones/film/lakeview-terrace/,,,netflix,2018-08-13
2019-12-01,The New Daughter,2009,https://letterboxd.com/patrickmjones/film/the-new-daughter/,,,netflix,2018-08-17
2019-01-02,Dr. No,1962,https://letterboxd.com/patrickmjones/film/dr-no/,,,,2018-08-19
2019-12-01,The Rover,2014,https://letterboxd.com/patrickmjones/film/the-rover/1/,,Yes,"netflix, a24",2018-08-20
2019-01-02,"Night Is Short, Walk on Girl",2017,https://letterboxd.com/patrickmjones/film/night-is-short-walk-on-girl/,,,,2018-08-21
2019-12-01,Clouds of Sils Maria,2014,https://letterboxd.com/patrickmjones/film/clouds-of-sils-maria/,,,netflix,2018-08-27
2019-12-01,Bleed,2016,https://letterboxd.com/patrickmjones/film/bleed-2016/,,,netflix,2018-08-31
2019-12-01,The Lodgers,2017,https://letterboxd.com/patrickmjones/film/the-lodgers/,,,netflix,2018-08-31
2019-12-01,Sweet Home,2015,https://letterboxd.com/patrickmjones/film/sweet-home-2015/,,,netflix,2018-09-03
2019-12-01,Murder Party,2007,https://letterboxd.com/patrickmjones/film/murder-party/,,,netflix,2018-09-03
2019-12-01,Anon,2018,https://letterboxd.com/patrickmjones/film/anon/,,,netflix,2018-09-05
2019-12-01,Drifter,2016,https://letterboxd.com/patrickmjones/film/drifter-2016/,,,netflix,2018-09-05
2019-12-21,Searching,2018,https://letterboxd.com/patrickmjones/film/searching-2018/,,,theatrical,2018-09-05
2019-12-01,Hold the Dark,2018,https://letterboxd.com/patrickmjones/film/hold-the-dark/,,,netflix,2018-10-01
2019-12-01,Apostle,2018,https://letterboxd.com/patrickmjones/film/apostle-2018/,,,netflix,2018-10-16
2019-08-23,Mandy,2018,https://letterboxd.com/patrickmjones/film/mandy-2018/,,,bd,2018-11-03
2019-12-01,Black Butterfly,2017,https://letterboxd.com/patrickmjones/film/black-butterfly/,,,netflix,2018-11-14
2018-12-18,Pet Sematary,1989,https://letterboxd.com/patrickmjones/film/pet-sematary/,,,,2018-11-18
2018-12-18,Truth or Dare,2017,https://letterboxd.com/patrickmjones/film/truth-or-dare-2017/,,,,2018-11-18
2018-12-18,Cam,2018,https://letterboxd.com/patrickmjones/film/cam/,,,,2018-11-19
2018-12-18,Seven in Heaven,2018,https://letterboxd.com/patrickmjones/film/seven-in-heaven/,,,,2018-11-20
2018-12-18,Beyond the Black Rainbow,2010,https://letterboxd.com/patrickmjones/film/beyond-the-black-rainbow/,,,,2018-11-24
2018-12-18,Fantastic Beasts: The Crimes of Grindelwald,2018,https://letterboxd.com/patrickmjones/film/fantastic-beasts-the-crimes-of-grindelwald/,,,,2018-11-24
2018-12-16,Target,2018,https://letterboxd.com/patrickmjones/film/target-2018/,,,,2018-11-25
2018-12-18,May the Devil Take You,2018,https://letterboxd.com/patrickmjones/film/may-the-devil-take-you/,,,,2018-11-25
2018-12-16,Robin Hood,2018,https://letterboxd.com/patrickmjones/film/robin-hood-2018/,,,,2018-11-30
2018-12-16,The Endless,2017,https://letterboxd.com/patrickmjones/film/the-endless/,,,,2018-12-02
2018-12-16,Never-Ending Man: Hayao Miyazaki,2016,https://letterboxd.com/patrickmjones/film/never-ending-man-hayao-miyazaki/,,,,2018-12-13
2018-12-16,Secret Sunshine,2007,https://letterboxd.com/patrickmjones/film/secret-sunshine/,,,,2018-12-15
2018-12-17,The Raid,2011,https://letterboxd.com/patrickmjones/film/the-raid-2011/,,Yes,,2018-12-16
2018-12-17,The Raid 2,2014,https://letterboxd.com/patrickmjones/film/the-raid-2/,,,,2018-12-16
2018-12-24,The Mule,2018,https://letterboxd.com/patrickmjones/film/the-mule-2018/,,,,2018-12-23
2019-01-01,Aquaman,2018,https://letterboxd.com/patrickmjones/film/aquaman-2018/1/,,,,2018-12-24
2018-12-26,Frances Ha,2012,https://letterboxd.com/patrickmjones/film/frances-ha/,,,,2018-12-25
2018-12-26,Mortal Engines,2018,https://letterboxd.com/patrickmjones/film/mortal-engines/,,,,2018-12-25
2018-12-30,Bird Box,2018,https://letterboxd.com/patrickmjones/film/bird-box/,,,,2018-12-29
2018-12-31,Roma,2018,https://letterboxd.com/patrickmjones/film/roma-2018/,,,"netflix, black-and-white",2018-12-30
2019-01-01,Ma' Rosa,2016,https://letterboxd.com/patrickmjones/film/ma-rosa/,,,,2018-12-31
2019-01-01,Sansho the Bailiff,1954,https://letterboxd.com/patrickmjones/film/sansho-the-bailiff/,,,jidaigeki,2018-12-31
2019-01-01,In the Mood for Love,2000,https://letterboxd.com/patrickmjones/film/in-the-mood-for-love/,,,,2018-12-31
2019-01-02,The Seventh Seal,1957,https://letterboxd.com/patrickmjones/film/the-seventh-seal/,,,,2019-01-01
2019-01-07,Mayhem,2017,https://letterboxd.com/patrickmjones/film/mayhem-2017/,,,,2019-01-06
2019-01-14,Black Mirror: Bandersnatch,2018,https://letterboxd.com/patrickmjones/film/black-mirror-bandersnatch/,,,,2019-01-06
2019-01-14,The Purge: Election Year,2016,https://letterboxd.com/patrickmjones/film/the-purge-election-year/,,,,2019-01-13
2019-01-14,Dogtooth,2009,https://letterboxd.com/patrickmjones/film/dogtooth/,,,,2019-01-13
2019-01-19,Glass,2019,https://letterboxd.com/patrickmjones/film/glass-2019/,,,,2019-01-18
2019-01-20,A Tale of Two Sisters,2003,https://letterboxd.com/patrickmjones/film/a-tale-of-two-sisters/,,,,2019-01-19
2019-01-20,You Might Be the Killer,2018,https://letterboxd.com/patrickmjones/film/you-might-be-the-killer/,,,,2019-01-20
2019-01-28,Revenge,2017,https://letterboxd.com/patrickmjones/film/revenge-2017-1/,,,,2019-01-27
2019-01-30,The Wizard of Oz,1939,https://letterboxd.com/patrickmjones/film/the-wizard-of-oz-1939/,,Yes,"theatrical, technicolor",2019-01-29
2019-02-08,Serenity,2019,https://letterboxd.com/patrickmjones/film/serenity-2019/,,,,2019-02-07
2019-02-11,Velvet Buzzsaw,2019,https://letterboxd.com/patrickmjones/film/velvet-buzzsaw/,,,,2019-02-10
2019-02-17,Alita: Battle Angel,2019,https://letterboxd.com/patrickmjones/film/alita-battle-angel/,,,,2019-02-16
2019-12-01,The Humanity Bureau,2017,https://letterboxd.com/patrickmjones/film/the-humanity-bureau/,,,netflix,2019-02-16
2019-12-01,Fyre,2019,https://letterboxd.com/patrickmjones/film/fyre-2019/,,,netflix,2019-02-16
2019-02-18,The Visitor,1979,https://letterboxd.com/patrickmjones/film/the-visitor-1979/,,,,2019-02-17
2019-02-18,Personal Shopper,2016,https://letterboxd.com/patrickmjones/film/personal-shopper/,,,,2019-02-18
2019-02-24,The Commuter,2018,https://letterboxd.com/patrickmjones/film/the-commuter/,,,,2019-02-24
2019-03-11,Captain Marvel,2019,https://letterboxd.com/patrickmjones/film/captain-marvel/,,,,2019-03-10
2019-09-21,The Super,2017,https://letterboxd.com/patrickmjones/film/the-super-2017/,,,netflix,2019-03-15
2019-03-18,Captive State,2019,https://letterboxd.com/patrickmjones/film/captive-state/,,,,2019-03-17
2019-03-24,Us,2019,https://letterboxd.com/patrickmjones/film/us-2019/,,,theatrical,2019-03-24
2019-03-25,Housewife,2017,https://letterboxd.com/patrickmjones/film/housewife-2017/,,,,2019-03-24
2019-03-25,The Unkindness of Ravens,2016,https://letterboxd.com/patrickmjones/film/the-unkindness-of-ravens/,,,,2019-03-24
2019-03-26,First Reformed,2017,https://letterboxd.com/patrickmjones/film/first-reformed/,,,,2019-03-25
2019-03-29,C.H.U.D.,1984,https://letterboxd.com/patrickmjones/film/chud/,,,,2019-03-28
2019-03-31,The Beach Bum,2019,https://letterboxd.com/patrickmjones/film/the-beach-bum/,,,,2019-03-30
2019-04-01,The Five Venoms,1978,https://letterboxd.com/patrickmjones/film/the-five-venoms/,,Yes,,2019-03-31
2019-04-07,Pet Sematary,2019,https://letterboxd.com/patrickmjones/film/pet-sematary-2019/,,,,2019-04-06
2019-04-08,Behind the Curve,2018,https://letterboxd.com/patrickmjones/film/behind-the-curve/,,,,2019-04-06
2019-04-08,Le Samouraï,1967,https://letterboxd.com/patrickmjones/film/le-samourai/,,,,2019-04-07
2019-04-09,Floating Weeds,1959,https://letterboxd.com/patrickmjones/film/floating-weeds/,,,,2019-04-08
2019-04-11,Pickpocket,1959,https://letterboxd.com/patrickmjones/film/pickpocket/,,,,2019-04-10
2019-04-14,The Goonies,1985,https://letterboxd.com/patrickmjones/film/the-goonies/,,Yes,,2019-04-13
2019-04-14,Incendies,2010,https://letterboxd.com/patrickmjones/film/incendies/,,,,2019-04-13
2019-04-14,Breaking In,2018,https://letterboxd.com/patrickmjones/film/breaking-in-2018/,,,,2019-04-14
2019-04-15,The Silence,2019,https://letterboxd.com/patrickmjones/film/the-silence-2019/,,,,2019-04-14
2019-09-21,The Bye Bye Man,2017,https://letterboxd.com/patrickmjones/film/the-bye-bye-man/,,,netflix,2019-04-15
2019-04-22,Hellboy,2019,https://letterboxd.com/patrickmjones/film/hellboy-2019/,,,,2019-04-21
2019-04-30,Avengers: Infinity War,2018,https://letterboxd.com/patrickmjones/film/avengers-infinity-war/,,,,2019-04-29
2019-04-30,Knock Knock,2015,https://letterboxd.com/patrickmjones/film/knock-knock-2015/,,,,2019-04-29
2019-05-06,The Darkest Minds,2018,https://letterboxd.com/patrickmjones/film/the-darkest-minds/,,,,2019-05-06
2019-05-10,God Knows Where I Am,2016,https://letterboxd.com/patrickmjones/film/god-knows-where-i-am/,,,,2019-05-09
2019-05-20,Avengers: Endgame,2019,https://letterboxd.com/patrickmjones/film/avengers-endgame/,,,,2019-05-10
2019-05-12,Replicas,2018,https://letterboxd.com/patrickmjones/film/replicas/,,,,2019-05-11
2019-05-13,Society,1989,https://letterboxd.com/patrickmjones/film/society/,,,,2019-05-11
2019-05-13,The Favourite,2018,https://letterboxd.com/patrickmjones/film/the-favourite/,,,,2019-05-12
2019-05-13,Shivers,1975,https://letterboxd.com/patrickmjones/film/shivers/,,,amazon-prime,2019-05-12
2019-05-13,Into the Forest,2015,https://letterboxd.com/patrickmjones/film/into-the-forest/,,,"a24, netflix",2019-05-13
2019-05-15,41,2012,https://letterboxd.com/patrickmjones/film/41-2012-2/,,,amazon-prime,2019-05-14
2019-05-15,The Disaster Artist,2017,https://letterboxd.com/patrickmjones/film/the-disaster-artist/,,,"a24, amazon-prime",2019-05-15
2019-05-15,Lady Bird,2017,https://letterboxd.com/patrickmjones/film/lady-bird/,,,"a24, netflix",2019-05-15
2019-05-18,John Wick: Chapter 3 - Parabellum,2019,https://letterboxd.com/patrickmjones/film/john-wick-chapter-3-parabellum/,,,theatrical,2019-05-16
2019-05-18,Legion,2010,https://letterboxd.com/patrickmjones/film/legion-2010/,,,netflix,2019-05-17
2019-05-19,Suspiria,2018,https://letterboxd.com/patrickmjones/film/suspiria-2018/,,,bd,2019-05-19
2019-05-20,The Love Witch,2016,https://letterboxd.com/patrickmjones/film/the-love-witch/,,,amazon-prime,2019-05-19
2019-05-20,Death Wish,2018,https://letterboxd.com/patrickmjones/film/death-wish-2018/,,,amazon-prime,2019-05-20
2019-05-21,Brain Dead,1990,https://letterboxd.com/patrickmjones/film/brain-dead/,,,amazon-prime,2019-05-20
2019-05-22,Nausicaä of the Valley of the Wind,1984,https://letterboxd.com/patrickmjones/film/nausicaa-of-the-valley-of-the-wind/,,Yes,"theatrical, ghibli-fest-2019",2019-05-21
2019-05-22,Triangle,2009,https://letterboxd.com/patrickmjones/film/triangle-2009/,,Yes,amazon-prime,2019-05-22
2019-05-25,Ida,2013,https://letterboxd.com/patrickmjones/film/ida/,,,amazon-prime,2019-05-24
2019-05-27,Cold War,2018,https://letterboxd.com/patrickmjones/film/cold-war-2018/,,,amazon-prime,2019-05-26
2019-05-27,Most Beautiful Island,2017,https://letterboxd.com/patrickmjones/film/most-beautiful-island/,,,amazon-prime,2019-05-26
2019-05-27,The Collector,2009,https://letterboxd.com/patrickmjones/film/the-collector-2009/,,Yes,amazon-prime,2019-05-27
2019-05-27,Double Dragon,1994,https://letterboxd.com/patrickmjones/film/double-dragon/,,,amazon-prime,2019-05-27
2019-05-28,The Perfection,2018,https://letterboxd.com/patrickmjones/film/the-perfection/,,,netflix,2019-05-27
2019-06-03,Swiss Army Man,2016,https://letterboxd.com/patrickmjones/film/swiss-army-man/,,,"a24, netflix",2019-06-03
2019-06-04,Svaha: The Sixth Finger,2019,https://letterboxd.com/patrickmjones/film/svaha-the-sixth-finger/,,,,2019-06-03
2019-06-05,A Glimpse Inside the Mind of Charles Swan III,2012,https://letterboxd.com/patrickmjones/film/a-glimpse-inside-the-mind-of-charles-swan-iii/,,,"netflix, a24",2019-06-05
2019-06-06,Mercy,2016,https://letterboxd.com/patrickmjones/film/mercy-2016/,,,netflix,2019-06-06
2019-06-09,The Devil We Know,2018,https://letterboxd.com/patrickmjones/film/the-devil-we-know/,,,netflix,2019-06-08
2019-06-09,The Night Comes for Us,2018,https://letterboxd.com/patrickmjones/film/the-night-comes-for-us/,,,netflix,2019-06-09
2019-06-10,I Am Mother,2019,https://letterboxd.com/patrickmjones/film/i-am-mother/,,,netflix,2019-06-09
2019-06-13,Errementari: The Blacksmith and the Devil,2017,https://letterboxd.com/patrickmjones/film/errementari-the-blacksmith-and-the-devil/,,,netflix,2019-06-12
2019-06-15,Greta,2018,https://letterboxd.com/patrickmjones/film/greta-2018/,,,amazon-prime,2019-06-15
2019-06-16,Godzilla,1954,https://letterboxd.com/patrickmjones/film/godzilla/,,,"criterion-collection, criterion-channel",2019-06-15
2019-06-17,Maria,2019,https://letterboxd.com/patrickmjones/film/maria-2019/,,,netflix,2019-06-16
2019-06-18,Aurora,2018,https://letterboxd.com/patrickmjones/film/aurora-2018/,,,netflix,2019-06-18
2019-06-23,Flatliners,1990,https://letterboxd.com/patrickmjones/film/flatliners/,,Yes,bd,2019-06-22
2019-06-24,Us,2019,https://letterboxd.com/patrickmjones/film/us-2019/1/,,Yes,uhd-bd,2019-06-23
2019-06-24,Fahrenheit 451,2018,https://letterboxd.com/patrickmjones/film/fahrenheit-451-2018/,,,"netflix-disc, bd",2019-06-23
2019-06-24,The Most Assassinated Woman in the World,2018,https://letterboxd.com/patrickmjones/film/the-most-assassinated-woman-in-the-world/,,,netflix,2019-06-24
2019-06-24,Jo Pil-ho: The Dawning Rage,2019,https://letterboxd.com/patrickmjones/film/jo-pil-ho-the-dawning-rage/,,,netflix,2019-06-24
2019-06-27,The Captive,2014,https://letterboxd.com/patrickmjones/film/the-captive-2014/,,,"netflix, a24",2019-06-27
2019-06-29,Under the Skin,2013,https://letterboxd.com/patrickmjones/film/under-the-skin-2013/,,,"netflix, a24",2019-06-29
2019-07-03,Whisper of the Heart,1995,https://letterboxd.com/patrickmjones/film/whisper-of-the-heart/,,,"theatrical, ghibli-fest-2019",2019-07-02
2019-07-05,Midsommar,2019,https://letterboxd.com/patrickmjones/film/midsommar/,,,"a24, theatrical",2019-07-04
2019-07-05,Cart,2014,https://letterboxd.com/patrickmjones/film/cart/,,,netflix,2019-07-04
2019-07-05,Anima,2019,https://letterboxd.com/patrickmjones/film/anima-2019/,,,"netflix, short",2019-07-05
2019-07-07,Luck-Key,2016,https://letterboxd.com/patrickmjones/film/luck-key/,,,netflix,2019-07-07
2019-07-08,Bad Day for the Cut,2017,https://letterboxd.com/patrickmjones/film/bad-day-for-the-cut/,,,netflix,2019-07-07
2019-07-08,Hagazussa,2017,https://letterboxd.com/patrickmjones/film/hagazussa/,,,amazon-prime,2019-07-08
2019-07-08,Killer Klowns from Outer Space,1988,https://letterboxd.com/patrickmjones/film/killer-klowns-from-outer-space/,,,amazon-prime,2019-07-08
2019-07-09,Under the Silver Lake,2018,https://letterboxd.com/patrickmjones/film/under-the-silver-lake/,,,"a24, amazon-prime",2019-07-09
2019-07-09,A Scanner Darkly,2006,https://letterboxd.com/patrickmjones/film/a-scanner-darkly/,,Yes,"amazon-prime, pkd",2019-07-09
2019-07-10,Annabelle Comes Home,2019,https://letterboxd.com/patrickmjones/film/annabelle-comes-home/,,,theatrical,2019-07-09
2019-07-11,Kramer vs. Kramer,1979,https://letterboxd.com/patrickmjones/film/kramer-vs-kramer/,,,"amazon-prime, best-picture",2019-07-10
2019-07-11,Precious,2009,https://letterboxd.com/patrickmjones/film/precious/,,,amazon-prime,2019-07-11
2019-07-12,The Black Ghiandola,2017,https://letterboxd.com/patrickmjones/film/the-black-ghiandola/,,,short,2019-07-11
2019-07-15,Midnight Cowboy,1969,https://letterboxd.com/patrickmjones/film/midnight-cowboy/,,,"best-picture, criterion-collection, bd",2019-07-14
2019-07-15,Controversy and Acclaim: The Timelessness of a Groundbreaking Film,2006,https://letterboxd.com/patrickmjones/film/controversy-and-acclaim-the-timelessness-of-a-groundbreaking-film/,,,"criterion-collection, bd",2019-07-15
2019-07-15,Waldo Salt: A Screenwriter's Journey,1990,https://letterboxd.com/patrickmjones/film/waldo-salt-a-screenwriters-journey/,,,"criterion-collection, bd",2019-07-15
2019-07-21,Chopping Mall,1986,https://letterboxd.com/patrickmjones/film/chopping-mall/,,,"post-credits-scene, amazon-prime",2019-07-21
2019-07-21,Final Destination,2000,https://letterboxd.com/patrickmjones/film/final-destination/,,,netflix,2019-07-21
2019-07-23,Final Destination 2,2003,https://letterboxd.com/patrickmjones/film/final-destination-2/,,,netflix,2019-07-23
2019-07-23,"Frankenstein's Monster's Monster, Frankenstein",2019,https://letterboxd.com/patrickmjones/film/frankensteins-monsters-monster-frankenstein/,,,"netflix, post-credits-scene, a24",2019-07-23
2019-07-28,Once Upon a Time… in Hollywood,2019,https://letterboxd.com/patrickmjones/film/once-upon-a-time-in-hollywood/,,,"theatrical, post-credits-scene",2019-07-27
2019-07-30,Kiki's Delivery Service,1989,https://letterboxd.com/patrickmjones/film/kikis-delivery-service/,,Yes,"theatrical, ghibli-fest-2019",2019-07-29
2019-07-31,Crawl,2019,https://letterboxd.com/patrickmjones/film/crawl-2019/,,,,2019-07-30
2019-08-04,Fast & Furious Presents: Hobbs & Shaw,2019,https://letterboxd.com/patrickmjones/film/fast-furious-presents-hobbs-shaw/,,,"post-credits-scene, theatrical",2019-08-03
2019-08-05,if....,1968,https://letterboxd.com/patrickmjones/film/if/,,,palme-d'or,2019-08-04
2019-08-09,Scary Stories to Tell in the Dark,2019,https://letterboxd.com/patrickmjones/film/scary-stories-to-tell-in-the-dark-2019/,,,theatrical,2019-08-08
2019-08-11,Thursday's Children,1954,https://letterboxd.com/patrickmjones/film/thursdays-children/,,,"netflix, short",2019-08-10
2019-08-11,Force Majeure,2014,https://letterboxd.com/patrickmjones/film/force-majeure-2014/,,,,2019-08-11
2019-08-12,"Salò, or the 120 Days of Sodom",1975,https://letterboxd.com/patrickmjones/film/salo-or-the-120-days-of-sodom/,,,"criterion-collection, bd",2019-08-11
2019-08-12,Salò: Fade to Black,2001,https://letterboxd.com/patrickmjones/film/salo-fade-to-black/,,,"bd, criterion-collection",2019-08-11
2019-08-15,Life of Brian,1979,https://letterboxd.com/patrickmjones/film/life-of-brian/,,,,2019-08-14
2019-08-15,Strangers on a Train,1951,https://letterboxd.com/patrickmjones/film/strangers-on-a-train/,,,netflix,2019-08-15
2019-08-16,Let There Be Light,1946,https://letterboxd.com/patrickmjones/film/let-there-be-light/,,,netflix,2019-08-15
2019-08-16,The Graduate,1967,https://letterboxd.com/patrickmjones/film/the-graduate/,,,netflix,2019-08-15
2019-08-17,Rain Man,1988,https://letterboxd.com/patrickmjones/film/rain-man/,,Yes,"netflix, best-picture",2019-08-16
2019-08-17,Cosmos Laundromat,2015,https://letterboxd.com/patrickmjones/film/cosmos-laundromat/,,,"netflix, short",2019-08-17
2019-08-19,Wings,1927,https://letterboxd.com/patrickmjones/film/wings/,,,"amazon-prime, best-picture, restored",2019-08-18
2019-08-19,The Broadway Melody,1929,https://letterboxd.com/patrickmjones/film/the-broadway-melody/,,,"amazon-prime, best-picture",2019-08-18
2019-08-19,In the Heat of the Night,1967,https://letterboxd.com/patrickmjones/film/in-the-heat-of-the-night/,,,"amazon-prime, best-picture",2019-08-18
2019-08-19,Casablanca,1942,https://letterboxd.com/patrickmjones/film/casablanca/,,,"amazon-prime, best-picture",2019-08-18
2019-08-19,The Man Who Knew Too Little,1997,https://letterboxd.com/patrickmjones/film/the-man-who-knew-too-little/,,Yes,netflix,2019-08-19
2019-08-20,Shoplifters,2018,https://letterboxd.com/patrickmjones/film/shoplifters/,,,"amazon-prime, palme-d'or",2019-08-19
2019-08-21,The Bill Murray Stories: Life Lessons Learned from a Mythical Man,2018,https://letterboxd.com/patrickmjones/film/the-bill-murray-stories-life-lessons-learned-from-a-mythical-man/,,,"amazon-prime, post-credits-scene",2019-08-20
2019-08-22,Ready or Not,2019,https://letterboxd.com/patrickmjones/film/ready-or-not-2019/,,,theatrical,2019-08-21
2019-08-22,The Texas Chainsaw Massacre: A Family Portrait,1988,https://letterboxd.com/patrickmjones/film/the-texas-chainsaw-massacre-a-family-portrait/,,,,2019-08-22
2019-08-24,Phantom of the Paradise,1974,https://letterboxd.com/patrickmjones/film/phantom-of-the-paradise/,,,amazon-prime,2019-08-24
2019-08-25,El Gigante,2014,https://letterboxd.com/patrickmjones/film/el-gigante/,,,"amazon-prime, short",2019-08-24
2019-08-25,Re-Animator,1985,https://letterboxd.com/patrickmjones/film/re-animator/,,,,2019-08-24
2019-08-26,Burning,2018,https://letterboxd.com/patrickmjones/film/burning-2018/,,,netflix,2019-08-25
2019-08-26,Horror Noire: A History of Black Horror,2019,https://letterboxd.com/patrickmjones/film/horror-noire-a-history-of-black-horror/,,,amazon-prime,2019-08-25
2019-08-26,Wretched Lives,2001,https://letterboxd.com/patrickmjones/film/wretched-lives/,,,amazon-prime,2019-08-25
2019-08-26,Sadako vs. Kayako,2016,https://letterboxd.com/patrickmjones/film/sadako-vs-kayako/,,,"amazon-prime, post-credits-scene",2019-08-26
2019-08-26,The Trader,2018,https://letterboxd.com/patrickmjones/film/the-trader/,,,"netflix, short",2019-08-26
2019-08-27,My Neighbor Totoro,1988,https://letterboxd.com/patrickmjones/film/my-neighbor-totoro/,,Yes,"theatrical, ghibli-fest-2019",2019-08-26
2019-08-28,Sacrilège,2017,https://letterboxd.com/patrickmjones/film/sacrilege-2017-1/,,,"criterion-channel, short",2019-08-28
2019-08-28,La Haine,1995,https://letterboxd.com/patrickmjones/film/la-haine/,,,"criterion-channel, black-and-white",2019-08-28
2019-08-28,My Josephine,2003,https://letterboxd.com/patrickmjones/film/my-josephine/,,,"criterion-channel, short",2019-08-28
2019-09-01,The Quiet Room,2018,https://letterboxd.com/patrickmjones/film/the-quiet-room-2018/,,,,2019-09-01
2019-09-02,Angel Has Fallen,2019,https://letterboxd.com/patrickmjones/film/angel-has-fallen/,,,,2019-09-01
2019-09-02,Lady in the Water,2006,https://letterboxd.com/patrickmjones/film/lady-in-the-water/,,,,2019-09-02
2019-09-09,The Birth of a Nation,1915,https://letterboxd.com/patrickmjones/film/the-birth-of-a-nation/,,,amazon-prime,2019-09-08
2019-09-09,Climax,2018,https://letterboxd.com/patrickmjones/film/climax-2018/,,,"a24, amazon-prime",2019-09-08
2019-09-10,Don't Let Go,2019,https://letterboxd.com/patrickmjones/film/dont-let-go-2019/,,,theatrical,2019-09-10
2019-09-13,Platoon,1986,https://letterboxd.com/patrickmjones/film/platoon/,,Yes,"netflix, best-picture",2019-09-12
2019-09-13,Taxi Driver,1976,https://letterboxd.com/patrickmjones/film/taxi-driver/,,Yes,"netflix, palme-d'or",2019-09-13
2019-09-13,The Battle of Midway,1942,https://letterboxd.com/patrickmjones/film/the-battle-of-midway/,,,"short, netflix",2019-09-13
2019-09-14,BuyBust,2018,https://letterboxd.com/patrickmjones/film/buybust/,,,bd,2019-09-14
2019-09-15,Mean Streets,1973,https://letterboxd.com/patrickmjones/film/mean-streets/,,,netflix,2019-09-14
